Trial;sampling date;EC stage;treatment ;plot ID;field repetition;Formelcheck treatment;Rain shelter/Rainfed;main crop;soil depth (cm);RLD total (cm cm-3);RLD bulk (cm cm-3);RLD BP (cm cm-3);RLU total (cm /m^2 in soil depth);RLU bulk (cm /m^2 in soil depth);RLU BP (cm /m^2 in soil depth);;;;;;;;;;;;
trial C;31.05.17;33;5;19;;5;rain shelter;oats;30;0,918;0,918;0;459;459;0;;;;;;;;;;;;
trial C;31.05.17;33;5;19;;5;rain shelter;oats;35;0,588;0,564;0,024;294;282;12;;;;;;;;;;;;
trial C;31.05.17;33;5;19;;5;rain shelter;oats;40;0,334;0,27;0,064;167;135;32;;;;;;;;;;;;
trial C;31.05.17;33;5;19;;5;rain shelter;oats;45;0,158;0,102;0,056;79;51;28;;;;;;;;;;;;
trial C;31.05.17;33;5;19;;5;rain shelter;oats;50;0,118;0,046;0,072;59;23;36;;;;;;;;;;;;
trial C;31.05.17;33;5;19;;5;rain shelter;oats;55;0,092;0,046;0,046;46;23;23;;;;;;;;;;;;
trial C;31.05.17;33;5;19;;5;rain shelter;oats;60;0,054;0,036;0,018;27;18;9;;;;;;;;;;;;
trial C;31.05.17;33;5;19;;5;rain shelter;oats;65;0,014;0,014;0;7;7;0;;;;;;;;;;;;
trial C;31.05.17;33;5;19;;5;rain shelter;oats;70;0,03;0,022;0,008;15;11;4;;;;;;;;;;;;
trial C;31.05.17;33;5;19;;5;rain shelter;oats;75;0,05;0,04;0,01;25;20;5;;;;;;;;;;;;
trial C;31.05.17;33;5;19;;5;rain shelter;oats;80;0,062;0,044;0,018;31;22;9;;;;;;;;;;;;
trial C;31.05.17;33;5;19;;5;rain shelter;oats;85;0,164;0,078;0,086;82;39;43;;;;;;;;;;;;
trial C;31.05.17;33;5;19;;5;rain shelter;oats;90;0,178;0,146;0,032;89;73;16;;;;;;;;;;;;
trial C;31.05.17;33;5;19;;5;rain shelter;oats;95;0,214;0,178;0,036;107;89;18;;;;;;;;;;;;
trial C;31.05.17;33;5;19;;5;rain shelter;oats;100;0,276;0,248;0,028;138;124;14;;;;;;;;;;;;
;;;;;;;;;;;;;0;0;0;;;;;;;;;;;;
trial C;15.06.17;55;6;16;;6;rainfed;oats;5;1,14;1,14;0;570;570;0;;;;;;;;;;;;
trial C;15.06.17;55;6;16;;6;rainfed;oats;10;1,3;1,3;0;650;650;0;;;;;;;;;;;;
trial C;15.06.17;55;6;16;;6;rainfed;oats;15;1,392;1,392;0;696;696;0;;;;;;;;;;;;
trial C;15.06.17;55;6;16;;6;rainfed;oats;20;1,548;1,548;0;774;774;0;;;;;;;;;;;Parzelle 16 1;rainfed
trial C;15.06.17;55;6;16;;6;rainfed;oats;25;1,446;1,446;0;723;723;0;;;;;;;;;;;Parzelle 16 2;rain shelter
trial C;15.06.17;55;6;16;;6;rainfed;oats;30;1,034;1,034;0;517;517;0;;;;;;;;;;;Parzelle 17 1;rain shelter
trial C;15.06.17;55;6;16;;6;rainfed;oats;35;0,71;0,614;0,096;355;307;48;;;;;;;;;;;Parzelle 17 2;rainfed
trial C;15.06.17;55;6;16;;6;rainfed;oats;40;0,582;0,488;0,094;291;244;47;;;;;;;;;;;Parzelle 21 1;rainfed
trial C;15.06.17;55;6;16;;6;rainfed;oats;45;0,3;0,266;0,034;150;133;17;;;;;;;;;;;Parzelle 21 2;rain shelter
trial C;15.06.17;55;6;16;;6;rainfed;oats;50;0,346;0,182;0,164;173;91;82;;;;;;;;;;;Parzelle 19 1;rain shelter
trial C;15.06.17;55;6;16;;6;rainfed;oats;55;0,398;0,15;0,248;199;75;124;;;;;;;;;;;Parzelle 19 2;rainfed
trial C;15.06.17;55;6;16;;6;rainfed;oats;60;0,35;0,08;0,27;175;40;135;;;;;;;;;;;;
trial C;15.06.17;55;6;16;;6;rainfed;oats;65;0,15;0,094;0,056;75;47;28;;;;;;;;;;;;
trial C;15.06.17;55;6;16;;6;rainfed;oats;70;0,126;0,07;0,056;63;35;28;;;;;;;;;;;;
trial C;15.06.17;55;6;16;;6;rainfed;oats;75;0,158;0,074;0,084;79;37;42;;;;;;;;;;;;
trial C;15.06.17;55;6;16;;6;rainfed;oats;80;0,23;0,134;0,096;115;67;48;;;;;;;;;;;;
trial C;15.06.17;55;6;16;;6;rainfed;oats;85;0,274;0,078;0,196;137;39;98;;;;;;;;;;;;
trial C;15.06.17;55;6;16;;6;rainfed;oats;90;0,374;0,152;0,222;187;76;111;;;;;;;;;;;;
trial C;15.06.17;55;6;16;;6;rainfed;oats;95;0,386;0,222;0,164;193;111;82;;;;;;;;;;;;
trial C;15.06.17;55;6;16;;6;rainfed;oats;100;0,476;0,258;0,218;238;129;109;;;;;;;;;;;;
trial C;15.06.17;55;6;16;;6;rainfed;oats;105;0,566;0,334;0,232;283;167;116;;;;;;;;;;;;
trial C;15.06.17;55;6;16;;6;rainfed;oats;110;0,44;0,374;0,066;220;187;33;;;;;;;;;;;;
trial C;15.06.17;55;6;16;;6;rainfed;oats;115;0,276;0,236;0,04;138;118;20;;;;;;;;;;;;
trial C;15.06.17;55;6;16;;6;rainfed;oats;120;0,322;0,282;0,04;161;141;20;;;;;;;;;;;;
trial C;15.06.17;55;6;16;;6;rainfed;oats;125;0,226;0,218;0,008;113;109;4;;;;;;;;;;;;
trial C;15.06.17;55;6;16;;6;rain shelter;oats;5;1,098;1,098;0;549;549;0;;;;;;;;;;;;
trial C;15.06.17;55;6;16;;6;rain shelter;oats;10;0,878;0,878;0;439;439;0;;;;;;;;;;;;
trial C;15.06.17;55;6;16;;6;rain shelter;oats;15;0,974;0,974;0;487;487;0;;;;;;;;;;;;
trial C;15.06.17;55;6;16;;6;rain shelter;oats;20;1,116;1,116;0;558;558;0;;;;;;;;;;;;
trial C;15.06.17;55;6;16;;6;rain shelter;oats;25;1,2;1,2;0;600;600;0;;;;;;;;;;;;
trial C;15.06.17;55;6;16;;6;rain shelter;oats;30;0,802;0,708;0,094;401;354;47;;;;;;;;;;;;
trial C;15.06.17;55;6;16;;6;rain shelter;oats;35;0,464;0,386;0,078;232;193;39;;;;;;;;;;;;
trial C;15.06.17;55;6;16;;6;rain shelter;oats;40;0,266;0,162;0,104;133;81;52;;;;;;;;;;;;
trial C;15.06.17;55;6;16;;6;rain shelter;oats;45;0,442;0,254;0,188;221;127;94;;;;;;;;;;;;
trial C;15.06.17;55;6;16;;6;rain shelter;oats;50;0,32;0,15;0,17;160;75;85;;;;;;;;;;;;
trial C;15.06.17;55;6;16;;6;rain shelter;oats;55;0,152;0,132;0,02;76;66;10;;;;;;;;;;;;
trial C;15.06.17;55;6;16;;6;rain shelter;oats;60;0,132;0,112;0,02;66;56;10;;;;;;;;;;;;
trial C;15.06.17;55;6;16;;6;rain shelter;oats;65;0,162;0,096;0,066;81;48;33;;;;;;;;;;;;
trial C;15.06.17;55;6;16;;6;rain shelter;oats;70;0,202;0,082;0,12;101;41;60;;;;;;;;;;;;
trial C;15.06.17;55;6;16;;6;rain shelter;oats;75;0,254;0,108;0,146;127;54;73;;;;;;;;;;;;
trial C;15.06.17;55;6;16;;6;rain shelter;oats;80;0,204;0,114;0,09;102;57;45;;;;;;;;;;;;
trial C;15.06.17;55;6;16;;6;rain shelter;oats;85;0,348;0,184;0,164;174;92;82;;;;;;;;;;;;
trial C;15.06.17;55;6;16;;6;rain shelter;oats;90;0,284;0,208;0,076;142;104;38;;;;;;;;;;;;
trial C;15.06.17;55;6;16;;6;rain shelter;oats;95;0,426;0,188;0,238;213;94;119;;;;;;;;;;;;
trial C;15.06.17;55;6;16;;6;rain shelter;oats;100;0,358;0,176;0,182;179;88;91;;;;;;;;;;;;
trial C;15.06.17;55;6;16;;6;rain shelter;oats;105;0,242;0,188;0,054;121;94;27;;;;;;;;;;;;
trial C;15.06.17;55;6;16;;6;rain shelter;oats;110;0,3;0,138;0,162;150;69;81;;;;;;;;;;;;
trial C;15.06.17;55;6;16;;6;rain shelter;oats;115;0,298;0,184;0,114;149;92;57;;;;;;;;;;;;
trial C;15.06.17;55;6;16;;6;rain shelter;oats;120;0,192;0,16;0,032;96;80;16;;;;;;;;;;;;
trial C;15.06.17;55;6;16;;6;rain shelter;oats;125;0,312;0,288;0,024;156;144;12;;;;;;;;;;;;
trial C;15.06.17;55;5;17;;5;rainfed;oats;5;1,188;1,188;0;594;594;0;;;;;;;;;;;;
trial C;15.06.17;55;5;17;;5;rainfed;oats;10;0,948;0,948;0;474;474;0;;;;;;;;;;;;
trial C;15.06.17;55;5;17;;5;rainfed;oats;15;0,958;0,958;0;479;479;0;;;;;;;;;;;;
trial C;15.06.17;55;5;17;;5;rainfed;oats;20;1,22;1,202;0,018;610;601;9;;;;;;;;;;;;
trial C;15.06.17;55;5;17;;5;rainfed;oats;25;1,372;1,372;0;686;686;0;;;;;;;;;;;;
trial C;15.06.17;55;5;17;;5;rainfed;oats;30;1,16;1,16;0;580;580;0;;;;;;;;;;;;
trial C;15.06.17;55;5;17;;5;rainfed;oats;35;0,824;0,754;0,07;412;377;35;;;;;;;;;;;;
trial C;15.06.17;55;5;17;;5;rainfed;oats;40;0,436;0,324;0,112;218;162;56;;;;;;;;;;;;
trial C;15.06.17;55;5;17;;5;rainfed;oats;45;0,302;0,176;0,126;151;88;63;;;;;;;;;;;;
trial C;15.06.17;55;5;17;;5;rainfed;oats;50;0,322;0,162;0,16;161;81;80;;;;;;;;;;;;
trial C;15.06.17;55;5;17;;5;rainfed;oats;55;0,366;0,238;0,128;183;119;64;;;;;;;;;;;;
trial C;15.06.17;55;5;17;;5;rainfed;oats;60;0,358;0,252;0,106;179;126;53;;;;;;;;;;;;
trial C;15.06.17;55;5;17;;5;rainfed;oats;65;0,26;0,168;0,092;130;84;46;;;;;;;;;;;;
trial C;15.06.17;55;5;17;;5;rainfed;oats;70;0,148;0,1;0,048;74;50;24;;;;;;;;;;;;
trial C;15.06.17;55;5;17;;5;rainfed;oats;75;0,13;0,084;0,046;65;42;23;;;;;;;;;;;;
trial C;15.06.17;55;5;17;;5;rainfed;oats;80;0,2;0,088;0,112;100;44;56;;;;;;;;;;;;
trial C;15.06.17;55;5;17;;5;rainfed;oats;85;0,11;0,036;0,074;55;18;37;;;;;;;;;;;;
trial C;15.06.17;55;5;17;;5;rainfed;oats;90;0,126;0,084;0,042;63;42;21;;;;;;;;;;;;
trial C;15.06.17;55;5;17;;5;rainfed;oats;95;0,198;0,188;0,01;99;94;5;;;;;;;;;;;;
trial C;15.06.17;55;5;17;;5;rainfed;oats;100;0,336;0,314;0,022;168;157;11;;;;;;;;;;;;
trial C;15.06.17;55;5;17;;5;rainfed;oats;105;0,218;0,218;0;109;109;0;;;;;;;;;;;;
trial C;15.06.17;55;5;17;;5;rainfed;oats;110;0,276;0,27;0,006;138;135;3;;;;;;;;;;;;
trial C;15.06.17;55;5;17;;5;rainfed;oats;115;0,316;0,236;0,08;158;118;40;;;;;;;;;;;;
trial C;15.06.17;55;5;17;;5;rainfed;oats;120;0,246;0,186;0,06;123;93;30;;;;;;;;;;;;
trial C;15.06.17;55;5;17;;5;rainfed;oats;125;0,114;0,064;0,05;57;32;25;;;;;;;;;;;;
trial C;15.06.17;55;5;17;;5;rain shelter;oats;5;1,336;1,336;0;668;668;0;;;;;;;;;;;;
trial C;15.06.17;55;5;17;;5;rain shelter;oats;10;1,402;1,402;0;701;701;0;;;;;;;;;;;;
trial C;15.06.17;55;5;17;;5;rain shelter;oats;15;1,466;1,466;0;733;733;0;;;;;;;;;;;;
trial C;15.06.17;55;5;17;;5;rain shelter;oats;20;1,722;1,722;0;861;861;0;;;;;;;;;;;;
trial C;15.06.17;55;5;17;;5;rain shelter;oats;25;1,178;1,178;0;589;589;0;;;;;;;;;;;;
trial C;15.06.17;55;5;17;;5;rain shelter;oats;30;0,99;0,99;0;495;495;0;;;;;;;;;;;;
trial C;15.06.17;55;5;17;;5;rain shelter;oats;35;0,708;0,708;0;354;354;0;;;;;;;;;;;;
trial C;15.06.17;55;5;17;;5;rain shelter;oats;40;0,504;0,456;0,048;252;228;24;;;;;;;;;;;;
trial C;15.06.17;55;5;17;;5;rain shelter;oats;45;0,456;0,378;0,078;228;189;39;;;;;;;;;;;;
trial C;15.06.17;55;5;17;;5;rain shelter;oats;50;0,376;0,23;0,146;188;115;73;;;;;;;;;;;;
trial C;15.06.17;55;5;17;;5;rain shelter;oats;55;0,37;0,28;0,09;185;140;45;;;;;;;;;;;;
trial C;15.06.17;55;5;17;;5;rain shelter;oats;60;0,332;0,152;0,18;166;76;90;;;;;;;;;;;;
trial C;15.06.17;55;5;17;;5;rain shelter;oats;65;0,366;0,15;0,216;183;75;108;;;;;;;;;;;;
trial C;15.06.17;55;5;17;;5;rain shelter;oats;70;0,266;0,158;0,108;133;79;54;;;;;;;;;;;;
trial C;15.06.17;55;5;17;;5;rain shelter;oats;75;0,352;0,144;0,208;176;72;104;;;;;;;;;;;;
trial C;15.06.17;55;5;17;;5;rain shelter;oats;80;0,336;0,124;0,212;168;62;106;;;;;;;;;;;;
trial C;15.06.17;55;5;17;;5;rain shelter;oats;85;0,242;0,192;0,05;121;96;25;;;;;;;;;;;;
trial C;15.06.17;55;5;17;;5;rain shelter;oats;90;0,294;0,138;0,156;147;69;78;;;;;;;;;;;;
trial C;15.06.17;55;5;17;;5;rain shelter;oats;95;0,208;0,092;0,116;104;46;58;;;;;;;;;;;;
trial C;15.06.17;55;5;17;;5;rain shelter;oats;100;0,178;0,15;0,028;89;75;14;;;;;;;;;;;;
trial C;15.06.17;55;5;17;;5;rain shelter;oats;105;0,286;0,172;0,114;143;86;57;;;;;;;;;;;;
trial C;15.06.17;55;5;17;;5;rain shelter;oats;110;0,316;0,206;0,11;158;103;55;;;;;;;;;;;;
trial C;15.06.17;55;5;17;;5;rain shelter;oats;115;0,24;0,148;0,092;120;74;46;;;;;;;;;;;;
trial C;15.06.17;55;5;17;;5;rain shelter;oats;120;0,276;0,146;0,13;138;73;65;;;;;;;;;;;;
trial C;15.06.17;55;5;17;;5;rain shelter;oats;125;0,122;0,066;0,056;61;33;28;;;;;;;;;;;;
trial C;15.06.17;55;6;21;;6;rainfed;oats;5;0,756;0,756;0;378;378;0;;;;;;;;;;;;
trial C;15.06.17;55;6;21;;6;rainfed;oats;10;1,134;1,134;0;567;567;0;;;;;;;;;;;;
trial C;15.06.17;55;6;21;;6;rainfed;oats;15;1,25;1,25;0;625;625;0;;;;;;;;;;;;
trial C;15.06.17;55;6;21;;6;rainfed;oats;20;1,21;1,21;0;605;605;0;;;;;;;;;;;;
trial C;15.06.17;55;6;21;;6;rainfed;oats;25;1,138;1,138;0;569;569;0;;;;;;;;;;;;
trial C;15.06.17;55;6;21;;6;rainfed;oats;30;0,61;0,594;0,016;305;297;8;;;;;;;;;;;;
trial C;15.06.17;55;6;21;;6;rainfed;oats;35;0,434;0,282;0,152;217;141;76;;;;;;;;;;;;
trial C;15.06.17;55;6;21;;6;rainfed;oats;40;0,398;0,242;0,156;199;121;78;;;;;;;;;;;;
trial C;15.06.17;55;6;21;;6;rainfed;oats;45;0,326;0,164;0,162;163;82;81;;;;;;;;;;;;
trial C;15.06.17;55;6;21;;6;rainfed;oats;50;0,434;0,188;0,246;217;94;123;;;;;;;;;;;;
trial C;15.06.17;55;6;21;;6;rainfed;oats;55;0,55;0,216;0,334;275;108;167;;;;;;;;;;;;
trial C;15.06.17;55;6;21;;6;rainfed;oats;60;0,36;0,206;0,154;180;103;77;;;;;;;;;;;;
trial C;15.06.17;55;6;21;;6;rainfed;oats;65;0,274;0,134;0,14;137;67;70;;;;;;;;;;;;
trial C;15.06.17;55;6;21;;6;rainfed;oats;70;0,338;0,224;0,114;169;112;57;;;;;;;;;;;;
trial C;15.06.17;55;6;21;;6;rainfed;oats;75;0,364;0,26;0,104;182;130;52;;;;;;;;;;;;
trial C;15.06.17;55;6;21;;6;rainfed;oats;80;0,718;0,618;0,1;359;309;50;;;;;;;;;;;;
trial C;15.06.17;55;6;21;;6;rainfed;oats;85;0,618;0,498;0,12;309;249;60;;;;;;;;;;;;
trial C;15.06.17;55;6;21;;6;rainfed;oats;90;0,548;0,454;0,094;274;227;47;;;;;;;;;;;;
trial C;15.06.17;55;6;21;;6;rainfed;oats;95;0,504;0,394;0,11;252;197;55;;;;;;;;;;;;
trial C;15.06.17;55;6;21;;6;rainfed;oats;100;0,496;0,378;0,118;248;189;59;;;;;;;;;;;;
trial C;15.06.17;55;6;21;;6;rainfed;oats;105;0,334;0,296;0,038;167;148;19;;;;;;;;;;;;
trial C;15.06.17;55;6;21;;6;rainfed;oats;110;0,374;0,352;0,022;187;176;11;;;;;;;;;;;;
trial C;15.06.17;55;6;21;;6;rainfed;oats;115;0,332;0,332;0;166;166;0;;;;;;;;;;;;
trial C;15.06.17;55;6;21;;6;rainfed;oats;120;0,238;0,238;0;119;119;0;;;;;;;;;;;;
trial C;15.06.17;55;6;21;;6;rainfed;oats;125;0,178;0,178;0;89;89;0;;;;;;;;;;;;
trial C;15.06.17;55;6;21;;6;rain shelter;oats;5;1,276;1,276;0;638;638;0;;;;;;;;;;;;
trial C;15.06.17;55;6;21;;6;rain shelter;oats;10;1,342;1,342;0;671;671;0;;;;;;;;;;;;
trial C;15.06.17;55;6;21;;6;rain shelter;oats;15;1,364;1,364;0;682;682;0;;;;;;;;;;;;
trial C;15.06.17;55;6;21;;6;rain shelter;oats;20;1,434;1,434;0;717;717;0;;;;;;;;;;;;
trial C;15.06.17;55;6;21;;6;rain shelter;oats;25;1,04;1,04;0;520;520;0;;;;;;;;;;;;
trial C;15.06.17;55;6;21;;6;rain shelter;oats;30;0,624;0,624;0;312;312;0;;;;;;;;;;;;
trial C;15.06.17;55;6;21;;6;rain shelter;oats;35;0,464;0,338;0,126;232;169;63;;;;;;;;;;;;
trial C;15.06.17;55;6;21;;6;rain shelter;oats;40;0,388;0,222;0,166;194;111;83;;;;;;;;;;;;
trial C;15.06.17;55;6;21;;6;rain shelter;oats;45;0,252;0,104;0,148;126;52;74;;;;;;;;;;;;
trial C;15.06.17;55;6;21;;6;rain shelter;oats;50;0,356;0,14;0,216;178;70;108;;;;;;;;;;;;
trial C;15.06.17;55;6;21;;6;rain shelter;oats;55;0,374;0,184;0,19;187;92;95;;;;;;;;;;;;
trial C;15.06.17;55;6;21;;6;rain shelter;oats;60;0,332;0,198;0,134;166;99;67;;;;;;;;;;;;
trial C;15.06.17;55;6;21;;6;rain shelter;oats;65;0,374;0,192;0,182;187;96;91;;;;;;;;;;;;
trial C;15.06.17;55;6;21;;6;rain shelter;oats;70;0,556;0,39;0,166;278;195;83;;;;;;;;;;;;
trial C;15.06.17;55;6;21;;6;rain shelter;oats;75;0,616;0,5;0,116;308;250;58;;;;;;;;;;;;
trial C;15.06.17;55;6;21;;6;rain shelter;oats;80;0,738;0,632;0,106;369;316;53;;;;;;;;;;;;
trial C;15.06.17;55;6;21;;6;rain shelter;oats;85;0,658;0,578;0,08;329;289;40;;;;;;;;;;;;
trial C;15.06.17;55;6;21;;6;rain shelter;oats;90;0,666;0,572;0,094;333;286;47;;;;;;;;;;;;
trial C;15.06.17;55;6;21;;6;rain shelter;oats;95;0,608;0,352;0,256;304;176;128;;;;;;;;;;;;
trial C;15.06.17;55;6;21;;6;rain shelter;oats;100;0,434;0,404;0,03;217;202;15;;;;;;;;;;;;
trial C;15.06.17;55;6;21;;6;rain shelter;oats;105;0,424;0,396;0,028;212;198;14;;;;;;;;;;;;
trial C;15.06.17;55;6;21;;6;rain shelter;oats;110;0,52;0,472;0,048;260;236;24;;;;;;;;;;;;
trial C;15.06.17;55;6;21;;6;rain shelter;oats;115;0,632;0,606;0,026;316;303;13;;;;;;;;;;;;
trial C;15.06.17;55;6;21;;6;rain shelter;oats;120;0,602;0,564;0,038;301;282;19;;;;;;;;;;;;
trial C;15.06.17;55;6;21;;6;rain shelter;oats;125;0,33;0,308;0,022;165;154;11;;;;;;;;;;;;
trial C;15.06.17;55;5;19;;5;rainfed;oats;5;0,674;0,674;0;337;337;0;;;;;;;;;;;;
trial C;15.06.17;55;5;19;;5;rainfed;oats;10;1,076;1,076;0;538;538;0;;;;;;;;;;;;
trial C;15.06.17;55;5;19;;5;rainfed;oats;15;1,088;1,088;0;544;544;0;;;;;;;;;;;;
trial C;15.06.17;55;5;19;;5;rainfed;oats;20;1,296;1,296;0;648;648;0;;;;;;;;;;;;
trial C;15.06.17;55;5;19;;5;rainfed;oats;25;0,962;0,928;0,034;481;464;17;;;;;;;;;;;;
trial C;15.06.17;55;5;19;;5;rainfed;oats;30;0,782;0,764;0,018;391;382;9;;;;;;;;;;;;
trial C;15.06.17;55;5;19;;5;rainfed;oats;35;0,776;0,708;0,068;388;354;34;;;;;;;;;;;;
trial C;15.06.17;55;5;19;;5;rainfed;oats;40;0,624;0,47;0,154;312;235;77;;;;;;;;;;;;
trial C;15.06.17;55;5;19;;5;rainfed;oats;45;0,492;0,362;0,13;246;181;65;;;;;;;;;;;;
trial C;15.06.17;55;5;19;;5;rainfed;oats;50;0,402;0,276;0,126;201;138;63;;;;;;;;;;;;
trial C;15.06.17;55;5;19;;5;rainfed;oats;55;0,414;0,32;0,094;207;160;47;;;;;;;;;;;;
trial C;15.06.17;55;5;19;;5;rainfed;oats;60;0,288;0,218;0,07;144;109;35;;;;;;;;;;;;
trial C;15.06.17;55;5;19;;5;rainfed;oats;65;0,216;0,186;0,03;108;93;15;;;;;;;;;;;;
trial C;15.06.17;55;5;19;;5;rainfed;oats;70;0,152;0,15;0,002;76;75;1;;;;;;;;;;;;
trial C;15.06.17;55;5;19;;5;rainfed;oats;75;0,146;0,136;0,01;73;68;5;;;;;;;;;;;;
trial C;15.06.17;55;5;19;;5;rainfed;oats;80;0,142;0,106;0,036;71;53;18;;;;;;;;;;;;
trial C;15.06.17;55;5;19;;5;rainfed;oats;85;0,172;0,116;0,056;86;58;28;;;;;;;;;;;;
trial C;15.06.17;55;5;19;;5;rainfed;oats;90;0,264;0,208;0,056;132;104;28;;;;;;;;;;;;
trial C;15.06.17;55;5;19;;5;rainfed;oats;95;0,318;0,25;0,068;159;125;34;;;;;;;;;;;;
trial C;15.06.17;55;5;19;;5;rainfed;oats;100;0,438;0,414;0,024;219;207;12;;;;;;;;;;;;
trial C;15.06.17;55;5;19;;5;rainfed;oats;105;0,268;0,252;0,016;134;126;8;;;;;;;;;;;;
trial C;15.06.17;55;5;19;;5;rainfed;oats;110;0,208;0,16;0,048;104;80;24;;;;;;;;;;;;
trial C;15.06.17;55;5;19;;5;rainfed;oats;115;0,166;0,166;0;83;83;0;;;;;;;;;;;;
trial C;15.06.17;55;5;19;;5;rainfed;oats;120;0,196;0,184;0,012;98;92;6;;;;;;;;;;;;
trial C;15.06.17;55;5;19;;5;rainfed;oats;125;0,18;0,162;0,018;90;81;9;;;;;;;;;;;;
trial C;15.06.17;55;5;19;;5;rain shelter;oats;5;1,262;1,262;0;631;631;0;;;;;;;;;;;;
trial C;15.06.17;55;5;19;;5;rain shelter;oats;10;1,294;1,294;0;647;647;0;;;;;;;;;;;;
trial C;15.06.17;55;5;19;;5;rain shelter;oats;15;1,456;1,456;0;728;728;0;;;;;;;;;;;;
trial C;15.06.17;55;5;19;;5;rain shelter;oats;20;1,416;1,416;0;708;708;0;;;;;;;;;;;;
trial C;15.06.17;55;5;19;;5;rain shelter;oats;25;1,356;1,356;0;678;678;0;;;;;;;;;;;;
trial C;15.06.17;55;5;19;;5;rain shelter;oats;30;0,98;0,968;0,012;490;484;6;;;;;;;;;;;;
trial C;15.06.17;55;5;19;;5;rain shelter;oats;35;0,524;0,512;0,012;262;256;6;;;;;;;;;;;;
trial C;15.06.17;55;5;19;;5;rain shelter;oats;40;0,462;0,448;0,014;231;224;7;;;;;;;;;;;;
trial C;15.06.17;55;5;19;;5;rain shelter;oats;45;0,39;0,276;0,114;195;138;57;;;;;;;;;;;;
trial C;15.06.17;55;5;19;;5;rain shelter;oats;50;0,342;0,162;0,18;171;81;90;;;;;;;;;;;;
trial C;15.06.17;55;5;19;;5;rain shelter;oats;55;0,146;0,126;0,02;73;63;10;;;;;;;;;;;;
trial C;15.06.17;55;5;19;;5;rain shelter;oats;60;0,132;0,132;0;66;66;0;;;;;;;;;;;;
trial C;15.06.17;55;5;19;;5;rain shelter;oats;65;0,206;0,194;0,012;103;97;6;;;;;;;;;;;;
trial C;15.06.17;55;5;19;;5;rain shelter;oats;70;0,212;0,084;0,128;106;42;64;;;;;;;;;;;;
trial C;15.06.17;55;5;19;;5;rain shelter;oats;75;0,282;0,104;0,178;141;52;89;;;;;;;;;;;;
trial C;15.06.17;55;5;19;;5;rain shelter;oats;80;0,17;0,124;0,046;85;62;23;;;;;;;;;;;;
trial C;15.06.17;55;5;19;;5;rain shelter;oats;85;0,266;0,16;0,106;133;80;53;;;;;;;;;;;;
trial C;15.06.17;55;5;19;;5;rain shelter;oats;90;0,384;0,25;0,134;192;125;67;;;;;;;;;;;;
trial C;15.06.17;55;5;19;;5;rain shelter;oats;95;0,418;0,312;0,106;209;156;53;;;;;;;;;;;;
trial C;15.06.17;55;5;19;;5;rain shelter;oats;100;0,326;0,198;0,128;163;99;64;;;;;;;;;;;;
trial C;15.06.17;55;5;19;;5;rain shelter;oats;105;0,216;0,2;0,016;108;100;8;;;;;;;;;;;;
trial C;15.06.17;55;5;19;;5;rain shelter;oats;110;0,192;0,152;0,04;96;76;20;;;;;;;;;;;;
trial C;15.06.17;55;5;19;;5;rain shelter;oats;115;0,114;0,094;0,02;57;47;10;;;;;;;;;;;;
trial C;15.06.17;55;5;19;;5;rain shelter;oats;120;0,072;0,062;0,01;36;31;5;;;;;;;;;;;;
trial C;15.06.17;55;5;19;;5;rain shelter;oats;125;0,038;0,038;0;19;19;0;;;;;;;;;;;;
;;;;;;;;;;;;;0;0;0;;;;;;;;;;;;
trial C;29.06.17;68;6;16;;6;rainfed;oats;5;1,602;1,602;0;801;801;0;;;;;;;;;;;;
trial C;29.06.17;68;6;16;;6;rainfed;oats;10;1,544;1,544;0;772;772;0;;;;;;;;;;;;
trial C;29.06.17;68;6;16;;6;rainfed;oats;15;1,49;1,49;0;745;745;0;;;;;;;;;;;;
trial C;29.06.17;68;6;16;;6;rainfed;oats;20;1,59;1,59;0;795;795;0;;;;;;;;;;;Parzelle 16 1;rainfed
trial C;29.06.17;68;6;16;;6;rainfed;oats;25;1,564;1,564;0;782;782;0;;;;;;;;;;;Parzelle 16 2;rain shelter
trial C;29.06.17;68;6;16;;6;rainfed;oats;30;0,874;0,792;0,082;437;396;41;;;;;;;;;;;Parzelle 17 1;rain shelter
trial C;29.06.17;68;6;16;;6;rainfed;oats;35;0,844;0,556;0,288;422;278;144;;;;;;;;;;;Parzelle 17 2;rainfed
trial C;29.06.17;68;6;16;;6;rainfed;oats;40;0,51;0,376;0,134;255;188;67;;;;;;;;;;;Parzelle 21 1;rainfed
trial C;29.06.17;68;6;16;;6;rainfed;oats;45;0,606;0,304;0,302;303;152;151;;;;;;;;;;;Parzelle 21 2;rain shelter
trial C;29.06.17;68;6;16;;6;rainfed;oats;50;0,382;0,246;0,136;191;123;68;;;;;;;;;;;Parzelle 19 1;rain shelter
trial C;29.06.17;68;6;16;;6;rainfed;oats;55;0,37;0,194;0,176;185;97;88;;;;;;;;;;;Parzelle 19 2;rainfed
trial C;29.06.17;68;6;16;;6;rainfed;oats;60;0,268;0,112;0,156;134;56;78;;;;;;;;;;;;
trial C;29.06.17;68;6;16;;6;rainfed;oats;65;0,274;0,15;0,124;137;75;62;;;;;;;;;;;;
trial C;29.06.17;68;6;16;;6;rainfed;oats;70;0,29;0,16;0,13;145;80;65;;;;;;;;;;;;
