Trial;sampling date;EC stage;treatment ;plot ID;field repetition;Formelcheck treatment;Rain shelter/Rainfed;main crop;soil depth (cm);RLD total (cm cm-3);RLD bulk (cm cm-3);RLD BP (cm cm-3);RLU total (cm /m^2 in soil depth);RLU bulk (cm /m^2 in soil depth);RLU BP (cm /m^2 in soil depth);;;;;;;;;;;;
trial C;21.05.14;;5;7;;5;;spring barley;45;0,262;0,186;0,076;1,31;0,93;0,38;;;;;;;;;;;;
trial C;21.05.14;;5;7;;5;;spring barley;50;0,146;0,078;0,068;0,73;0,39;0,34;;;;;;;;;;;;
trial C;21.05.14;;5;7;;5;;spring barley;55;0,156;0,044;0,112;0,78;0,22;0,56;;;;;;;;;;;;
trial C;21.05.14;;5;7;;5;;spring barley;60;0,078;0,03;0,048;0,39;0,15;0,24;;;;;;;;;;;;
trial C;21.05.14;;5;7;;5;;spring barley;65;0,052;0,012;0,04;0,26;0,06;0,2;;;;;;;;;;;;
trial C;21.05.14;;5;7;;5;;spring barley;70;0,022;0,008;0,014;0,11;0,04;0,07;;;;;;;;;;;;
trial C;21.05.14;;5;7;;5;;spring barley;75;0,038;0,004;0,034;0,19;0,02;0,17;;;;;;;;;;;;
trial C;21.05.14;;5;7;;5;;spring barley;80;0,004;0;0,004;0,02;0;0,02;;;;;;;;;;;;
trial C;21.05.14;;5;7;;5;;spring barley;85;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;5;7;;5;;spring barley;90;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;5;7;;5;;spring barley;95;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;5;7;;5;;spring barley;100;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;5;7;;5;;spring barley;105;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;5;7;;5;;spring barley;110;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;5;7;;5;;spring barley;115;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;5;7;;5;;spring barley;120;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;5;7;;5;;spring barley;125;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;5;7;;5;;spring barley;130;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;5;7;;5;;spring barley;135;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;5;7;;5;;spring barley;140;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;5;7;;5;;spring barley;145;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;5;7;;5;;spring barley;150;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;5;7;;5;;spring barley;155;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;5;7;;5;;spring barley;160;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;5;7;;5;;spring barley;165;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;5;7;;5;;spring barley;170;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;5;7;;5;;spring barley;175;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;5;7;;5;;spring barley;180;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;5;7;;5;;spring barley;185;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;5;7;;5;;spring barley;190;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;5;7;;5;;spring barley;195;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;5;7;;5;;spring barley;200;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;6;8;;6;;spring barley;5;0,634;0,634;0;3,17;3,17;0;;;;;;;;;;;;
trial C;21.05.14;;6;8;;6;;spring barley;10;0,538;0,538;0;2,69;2,69;0;;;;;;;;;;;;
trial C;21.05.14;;6;8;;6;;spring barley;15;0,616;0,616;0;3,08;3,08;0;;;;;;;;;;;;
trial C;21.05.14;;6;8;;6;;spring barley;20;0,512;0,512;0;2,56;2,56;0;;;;;;;;;;;;
trial C;21.05.14;;6;8;;6;;spring barley;25;0,604;0,598;0,006;3,02;2,99;0,03;;;;;;;;;;;;
trial C;21.05.14;;6;8;;6;;spring barley;30;0,568;0,568;0;2,84;2,84;0;;;;;;;;;;;;
trial C;21.05.14;;6;8;;6;;spring barley;35;0,596;0,586;0,01;2,98;2,93;0,05;;;;;;;;;;;;
trial C;21.05.14;;6;8;;6;;spring barley;40;0,44;0,386;0,054;2,2;1,93;0,27;;;;;;;;;;;;
trial C;21.05.14;;6;8;;6;;spring barley;45;0,156;0,096;0,06;0,78;0,48;0,3;;;;;;;;;;;;
trial C;21.05.14;;6;8;;6;;spring barley;50;0,12;0,104;0,016;0,6;0,52;0,08;;;;;;;;;;;;
trial C;21.05.14;;6;8;;6;;spring barley;55;0,226;0,048;0,178;1,13;0,24;0,89;;;;;;;;;;;;
trial C;21.05.14;;6;8;;6;;spring barley;60;0,088;0,016;0,072;0,44;0,08;0,36;;;;;;;;;;;;
trial C;21.05.14;;6;8;;6;;spring barley;65;0,096;0,058;0,038;0,48;0,29;0,19;;;;;;;;;;;;
trial C;21.05.14;;6;8;;6;;spring barley;70;0,046;0,004;0,042;0,23;0,02;0,21;;;;;;;;;;;;
trial C;21.05.14;;6;8;;6;;spring barley;75;0,022;0,008;0,014;0,11;0,04;0,07;;;;;;;;;;;;
trial C;21.05.14;;6;8;;6;;spring barley;80;0,002;0,002;0;0,01;0,01;0;;;;;;;;;;;;
trial C;21.05.14;;6;8;;6;;spring barley;85;0,006;0;0,006;0,03;0;0,03;;;;;;;;;;;;
trial C;21.05.14;;6;8;;6;;spring barley;90;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;6;8;;6;;spring barley;95;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;6;8;;6;;spring barley;100;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;6;8;;6;;spring barley;105;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;6;8;;6;;spring barley;110;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;6;8;;6;;spring barley;115;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;6;8;;6;;spring barley;120;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;6;8;;6;;spring barley;125;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;6;8;;6;;spring barley;130;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;6;8;;6;;spring barley;135;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;6;8;;6;;spring barley;140;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;6;8;;6;;spring barley;145;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;6;8;;6;;spring barley;150;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;6;8;;6;;spring barley;155;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;6;8;;6;;spring barley;160;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;6;8;;6;;spring barley;165;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;6;8;;6;;spring barley;170;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;6;8;;6;;spring barley;175;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;6;8;;6;;spring barley;180;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;6;8;;6;;spring barley;185;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;6;8;;6;;spring barley;190;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;6;8;;6;;spring barley;195;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;6;8;;6;;spring barley;200;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;6;16;;6;;spring barley;5;0,894;0,894;0;4,47;4,47;0;;;;;;;;;;;;
trial C;21.05.14;;6;16;;6;;spring barley;10;0,642;0,642;0;3,21;3,21;0;;;;;;;;;;;;
trial C;21.05.14;;6;16;;6;;spring barley;15;0,554;0,554;0;2,77;2,77;0;;;;;;;;;;;;
trial C;21.05.14;;6;16;;6;;spring barley;20;0,678;0,678;0;3,39;3,39;0;;;;;;;;;;;;
trial C;21.05.14;;6;16;;6;;spring barley;25;0,846;0,824;0,022;4,23;4,12;0,11;;;;;;;;;;;;
trial C;21.05.14;;6;16;;6;;spring barley;30;0,722;0,71;0,012;3,61;3,55;0,06;;;;;;;;;;;;
trial C;21.05.14;;6;16;;6;;spring barley;35;0,606;0,606;0;3,03;3,03;0;;;;;;;;;;;;
trial C;21.05.14;;6;16;;6;;spring barley;40;0,368;0,296;0,072;1,84;1,48;0,36;;;;;;;;;;;;
trial C;21.05.14;;6;16;;6;;spring barley;45;0,33;0,258;0,072;1,65;1,29;0,36;;;;;;;;;;;;
trial C;21.05.14;;6;16;;6;;spring barley;50;0,156;0,098;0,058;0,78;0,49;0,29;;;;;;;;;;;;
trial C;21.05.14;;6;16;;6;;spring barley;55;0,072;0,052;0,02;0,36;0,26;0,1;;;;;;;;;;;;
trial C;21.05.14;;6;16;;6;;spring barley;60;0,074;0,016;0,058;0,37;0,08;0,29;;;;;;;;;;;;
trial C;21.05.14;;6;16;;6;;spring barley;65;0,026;0,012;0,014;0,13;0,06;0,07;;;;;;;;;;;;
trial C;21.05.14;;6;16;;6;;spring barley;70;0,042;0,02;0,022;0,21;0,1;0,11;;;;;;;;;;;;
trial C;21.05.14;;6;16;;6;;spring barley;75;0,032;0,012;0,02;0,16;0,06;0,1;;;;;;;;;;;;
trial C;21.05.14;;6;16;;6;;spring barley;80;0,034;0,008;0,026;0,17;0,04;0,13;;;;;;;;;;;;
trial C;21.05.14;;6;16;;6;;spring barley;85;0,018;0,008;0,01;0,09;0,04;0,05;;;;;;;;;;;;
trial C;21.05.14;;6;16;;6;;spring barley;90;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;6;16;;6;;spring barley;95;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;6;16;;6;;spring barley;100;0,004;0;0,004;0,02;0;0,02;;;;;;;;;;;;
trial C;21.05.14;;6;16;;6;;spring barley;105;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;6;16;;6;;spring barley;110;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;6;16;;6;;spring barley;115;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;6;16;;6;;spring barley;120;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;6;16;;6;;spring barley;125;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;6;16;;6;;spring barley;130;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;6;16;;6;;spring barley;135;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;6;16;;6;;spring barley;140;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;6;16;;6;;spring barley;145;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;6;16;;6;;spring barley;150;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;6;16;;6;;spring barley;155;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;6;16;;6;;spring barley;160;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;6;16;;6;;spring barley;165;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;6;16;;6;;spring barley;170;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;6;16;;6;;spring barley;175;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;6;16;;6;;spring barley;180;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;6;16;;6;;spring barley;185;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;6;16;;6;;spring barley;190;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;6;16;;6;;spring barley;195;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;6;16;;6;;spring barley;200;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;5;17;;5;;spring barley;5;1,244;1,244;0;6,22;6,22;0;;;;;;;;;;;;
trial C;21.05.14;;5;17;;5;;spring barley;10;0,726;0,726;0;3,63;3,63;0;;;;;;;;;;;;
trial C;21.05.14;;5;17;;5;;spring barley;15;0,564;0,564;0;2,82;2,82;0;;;;;;;;;;;;
trial C;21.05.14;;5;17;;5;;spring barley;20;0,652;0,624;0,028;3,26;3,12;0,14;;;;;;;;;;;;
trial C;21.05.14;;5;17;;5;;spring barley;25;0,682;0,682;0;3,41;3,41;0;;;;;;;;;;;;
trial C;21.05.14;;5;17;;5;;spring barley;30;0,732;0,7;0,032;3,66;3,5;0,16;;;;;;;;;;;;
trial C;21.05.14;;5;17;;5;;spring barley;35;0,508;0,5;0,008;2,54;2,5;0,04;;;;;;;;;;;;
trial C;21.05.14;;5;17;;5;;spring barley;40;0,636;0,618;0,018;3,18;3,09;0,09;;;;;;;;;;;;
trial C;21.05.14;;5;17;;5;;spring barley;45;0,48;0,338;0,142;2,4;1,69;0,71;;;;;;;;;;;;
trial C;21.05.14;;5;17;;5;;spring barley;50;0,202;0,096;0,106;1,01;0,48;0,53;;;;;;;;;;;;
trial C;21.05.14;;5;17;;5;;spring barley;55;0,14;0,088;0,052;0,7;0,44;0,26;;;;;;;;;;;;
trial C;21.05.14;;5;17;;5;;spring barley;60;0,126;0,1;0,026;0,63;0,5;0,13;;;;;;;;;;;;
trial C;21.05.14;;5;17;;5;;spring barley;65;0,132;0,082;0,05;0,66;0,41;0,25;;;;;;;;;;;;
trial C;21.05.14;;5;17;;5;;spring barley;70;0,098;0,088;0,01;0,49;0,44;0,05;;;;;;;;;;;;
trial C;21.05.14;;5;17;;5;;spring barley;75;0,06;0,042;0,018;0,3;0,21;0,09;;;;;;;;;;;;
trial C;21.05.14;;5;17;;5;;spring barley;80;0,014;0;0,014;0,07;0;0,07;;;;;;;;;;;;
trial C;21.05.14;;5;17;;5;;spring barley;85;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;5;17;;5;;spring barley;90;0,006;0,006;0;0,03;0,03;0;;;;;;;;;;;;
trial C;21.05.14;;5;17;;5;;spring barley;95;0,01;0,01;0;0,05;0,05;0;;;;;;;;;;;;
trial C;21.05.14;;5;17;;5;;spring barley;100;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;5;17;;5;;spring barley;105;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;5;17;;5;;spring barley;110;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;5;17;;5;;spring barley;115;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;5;17;;5;;spring barley;120;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;5;17;;5;;spring barley;125;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;5;17;;5;;spring barley;130;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;5;17;;5;;spring barley;135;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;5;17;;5;;spring barley;140;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;5;17;;5;;spring barley;145;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;5;17;;5;;spring barley;150;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;5;17;;5;;spring barley;155;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;5;17;;5;;spring barley;160;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;5;17;;5;;spring barley;165;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;5;17;;5;;spring barley;170;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;5;17;;5;;spring barley;175;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;5;17;;5;;spring barley;180;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;5;17;;5;;spring barley;185;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;5;17;;5;;spring barley;190;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;5;17;;5;;spring barley;195;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;5;17;;5;;spring barley;200;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;5;19;;5;;spring barley;5;0,838;0,838;0;4,19;4,19;0;;;;;;;;;;;;
trial C;21.05.14;;5;19;;5;;spring barley;10;0,602;0,602;0;3,01;3,01;0;;;;;;;;;;;;
trial C;21.05.14;;5;19;;5;;spring barley;15;0,498;0,498;0;2,49;2,49;0;;;;;;;;;;;;
trial C;21.05.14;;5;19;;5;;spring barley;20;0,508;0,508;0;2,54;2,54;0;;;;;;;;;;;;
trial C;21.05.14;;5;19;;5;;spring barley;25;0,708;0,684;0,024;3,54;3,42;0,12;;;;;;;;;;;;
trial C;21.05.14;;5;19;;5;;spring barley;30;0,82;0,81;0,01;4,1;4,05;0,05;;;;;;;;;;;;
trial C;21.05.14;;5;19;;5;;spring barley;35;0,692;0,672;0,02;3,46;3,36;0,1;;;;;;;;;;;;
trial C;21.05.14;;5;19;;5;;spring barley;40;0,38;0,278;0,102;1,9;1,39;0,51;;;;;;;;;;;;
trial C;21.05.14;;5;19;;5;;spring barley;45;0,304;0,148;0,156;1,52;0,74;0,78;;;;;;;;;;;;
trial C;21.05.14;;5;19;;5;;spring barley;50;0,166;0,076;0,09;0,83;0,38;0,45;;;;;;;;;;;;
trial C;21.05.14;;5;19;;5;;spring barley;55;0,134;0,112;0,022;0,67;0,56;0,11;;;;;;;;;;;;
trial C;21.05.14;;5;19;;5;;spring barley;60;0,124;0,098;0,026;0,62;0,49;0,13;;;;;;;;;;;;
trial C;21.05.14;;5;19;;5;;spring barley;65;0,112;0,092;0,02;0,56;0,46;0,1;;;;;;;;;;;;
trial C;21.05.14;;5;19;;5;;spring barley;70;0,158;0,096;0,062;0,79;0,48;0,31;;;;;;;;;;;;
trial C;21.05.14;;5;19;;5;;spring barley;75;0,08;0,072;0,008;0,4;0,36;0,04;;;;;;;;;;;;
trial C;21.05.14;;5;19;;5;;spring barley;80;0,028;0,018;0,01;0,14;0,09;0,05;;;;;;;;;;;;
trial C;21.05.14;;5;19;;5;;spring barley;85;0,006;0;0,006;0,03;0;0,03;;;;;;;;;;;;
trial C;21.05.14;;5;19;;5;;spring barley;90;0,002;0,002;0;0,01;0,01;0;;;;;;;;;;;;
trial C;21.05.14;;5;19;;5;;spring barley;95;0,006;0,006;0;0,03;0,03;0;;;;;;;;;;;;
trial C;21.05.14;;5;19;;5;;spring barley;100;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;5;19;;5;;spring barley;105;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;5;19;;5;;spring barley;110;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;5;19;;5;;spring barley;115;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;5;19;;5;;spring barley;120;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;5;19;;5;;spring barley;125;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;5;19;;5;;spring barley;130;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;5;19;;5;;spring barley;135;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;5;19;;5;;spring barley;140;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;5;19;;5;;spring barley;145;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;5;19;;5;;spring barley;150;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;5;19;;5;;spring barley;155;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;5;19;;5;;spring barley;160;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;5;19;;5;;spring barley;165;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;5;19;;5;;spring barley;170;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;5;19;;5;;spring barley;175;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;5;19;;5;;spring barley;180;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;5;19;;5;;spring barley;185;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;5;19;;5;;spring barley;190;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;5;19;;5;;spring barley;195;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;5;19;;5;;spring barley;200;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;6;21;;6;;spring barley;5;0,72;0,72;0;3,6;3,6;0;;;;;;;;;;;;
trial C;21.05.14;;6;21;;6;;spring barley;10;0,478;0,478;0;2,39;2,39;0;;;;;;;;;;;;
trial C;21.05.14;;6;21;;6;;spring barley;15;0,432;0,426;0,006;2,16;2,13;0,03;;;;;;;;;;;;
trial C;21.05.14;;6;21;;6;;spring barley;20;0,526;0,526;0;2,63;2,63;0;;;;;;;;;;;;
trial C;21.05.14;;6;21;;6;;spring barley;25;0,576;0,576;0;2,88;2,88;0;;;;;;;;;;;;
trial C;21.05.14;;6;21;;6;;spring barley;30;0,48;0,462;0,018;2,4;2,31;0,09;;;;;;;;;;;;
trial C;21.05.14;;6;21;;6;;spring barley;35;0,448;0,448;0;2,24;2,24;0;;;;;;;;;;;;
trial C;21.05.14;;6;21;;6;;spring barley;40;0,266;0,238;0,028;1,33;1,19;0,14;;;;;;;;;;;;
trial C;21.05.14;;6;21;;6;;spring barley;45;0,224;0,148;0,076;1,12;0,74;0,38;;;;;;;;;;;;
trial C;21.05.14;;6;21;;6;;spring barley;50;0,124;0,076;0,048;0,62;0,38;0,24;;;;;;;;;;;;
trial C;21.05.14;;6;21;;6;;spring barley;55;0,092;0,068;0,024;0,46;0,34;0,12;;;;;;;;;;;;
trial C;21.05.14;;6;21;;6;;spring barley;60;0,05;0,036;0,014;0,25;0,18;0,07;;;;;;;;;;;;
trial C;21.05.14;;6;21;;6;;spring barley;65;0,034;0,018;0,016;0,17;0,09;0,08;;;;;;;;;;;;
trial C;21.05.14;;6;21;;6;;spring barley;70;0,01;0,008;0,002;0,05;0,04;0,01;;;;;;;;;;;;
trial C;21.05.14;;6;21;;6;;spring barley;75;0,01;0,01;0;0,05;0,05;0;;;;;;;;;;;;
trial C;21.05.14;;6;21;;6;;spring barley;80;0,038;0,022;0,016;0,19;0,11;0,08;;;;;;;;;;;;
trial C;21.05.14;;6;21;;6;;spring barley;85;0,004;0,004;0;0,02;0,02;0;;;;;;;;;;;;
trial C;21.05.14;;6;21;;6;;spring barley;90;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;6;21;;6;;spring barley;95;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;6;21;;6;;spring barley;100;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;6;21;;6;;spring barley;105;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;6;21;;6;;spring barley;110;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;6;21;;6;;spring barley;115;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;6;21;;6;;spring barley;120;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;6;21;;6;;spring barley;125;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;6;21;;6;;spring barley;130;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;6;21;;6;;spring barley;135;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;6;21;;6;;spring barley;140;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;6;21;;6;;spring barley;145;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;6;21;;6;;spring barley;150;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;6;21;;6;;spring barley;155;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;6;21;;6;;spring barley;160;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;6;21;;6;;spring barley;165;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;6;21;;6;;spring barley;170;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;6;21;;6;;spring barley;175;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;6;21;;6;;spring barley;180;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;6;21;;6;;spring barley;185;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;6;21;;6;;spring barley;190;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;6;21;;6;;spring barley;195;0;0;0;0;0;0;;;;;;;;;;;;
trial C;21.05.14;;6;21;;6;;spring barley;200;0;0;0;0;0;0;;;;;;;;;;;;
trial C;03.06.14;;5;7;;5;;spring barley;5;0,93;0,93;0;4,65;4,65;0;;;;;;;;;;;;
trial C;03.06.14;;5;7;;5;;spring barley;10;0,63;0,63;0;3,15;3,15;0;;;;;;;;;;;;
trial C;03.06.14;;5;7;;5;;spring barley;15;0,606;0,606;0;3,03;3,03;0;;;;;;;;;;;;
trial C;03.06.14;;5;7;;5;;spring barley;20;0,758;0,758;0;3,79;3,79;0;;;;;;;;;;;;
trial C;03.06.14;;5;7;;5;;spring barley;25;0,736;0,736;0;3,68;3,68;0;;;;;;;;;;;;
trial C;03.06.14;;5;7;;5;;spring barley;30;0,666;0,666;0;3,33;3,33;0;;;;;;;;;;;;
trial C;03.06.14;;5;7;;5;;spring barley;35;0,634;0,634;0;3,17;3,17;0;;;;;;;;;;;;
trial C;03.06.14;;5;7;;5;;spring barley;40;0,526;0,526;0;2,63;2,63;0;;;;;;;;;;;;
trial C;03.06.14;;5;7;;5;;spring barley;45;0,452;0,426;0,026;2,26;2,13;0,13;;;;;;;;;;;;
trial C;03.06.14;;5;7;;5;;spring barley;50;0,296;0,276;0,02;1,48;1,38;0,1;;;;;;;;;;;;
trial C;03.06.14;;5;7;;5;;spring barley;55;0,088;0,08;0,008;0,44;0,4;0,04;;;;;;;;;;;;
trial C;03.06.14;;5;7;;5;;spring barley;60;0,106;0,076;0,03;0,53;0,38;0,15;;;;;;;;;;;;
trial C;03.06.14;;5;7;;5;;spring barley;65;0,074;0,052;0,022;0,37;0,26;0,11;;;;;;;;;;;;
trial C;03.06.14;;5;7;;5;;spring barley;70;0,07;0,044;0,026;0,35;0,22;0,13;;;;;;;;;;;;
trial C;03.06.14;;5;7;;5;;spring barley;75;0,062;0,044;0,018;0,31;0,22;0,09;;;;;;;;;;;;
trial C;03.06.14;;5;7;;5;;spring barley;80;0,052;0,052;0;0,26;0,26;0;;;;;;;;;;;;
trial C;03.06.14;;5;7;;5;;spring barley;85;0,018;0,018;0;0,09;0,09;0;;;;;;;;;;;;
trial C;03.06.14;;5;7;;5;;spring barley;90;0,038;0,02;0,018;0,19;0,1;0,09;;;;;;;;;;;;
trial C;03.06.14;;5;7;;5;;spring barley;95;0,016;0,002;0,014;0,08;0,01;0,07;;;;;;;;;;;;
trial C;03.06.14;;5;7;;5;;spring barley;100;0,016;0,012;0,004;0,08;0,06;0,02;;;;;;;;;;;;
