Trial;sampling date;EC stage;treatment ;plot ID;field repetition;Formelcheck treatment;Rain shelter/Rainfed;main crop;soil depth (cm);RLD total (cm cm-3);RLD bulk (cm cm-3);RLD BP (cm cm-3);RL total (m m-2 in 5 cm soil depth);RL bulk (m m-2 in 5 cm soil depth);RL BP (m m-2 in 5 cm soil depth);;;;;;;;;;;;
trial C;16.6.2015;;6;16;3;6;rainshelter;winter oilseed rape;55;2,2212E+188;2,2212E+188;0;1,1106E+191;1,1106E+191;0;;;;;;;;;;;;
trial C;16.6.2015;;6;16;3;6;rainshelter;winter oilseed rape;60;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;6;16;3;6;rainshelter;winter oilseed rape;65;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;6;16;3;6;rainshelter;winter oilseed rape;70;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;6;16;3;6;rainshelter;winter oilseed rape;75;1,1106E+187;1,1106E+187;0;5,5529E+189;5,5529E+189;0;;;;;;;;;;;;
trial C;16.6.2015;;6;16;3;6;rainshelter;winter oilseed rape;80;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;6;16;3;6;rainshelter;winter oilseed rape;85;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;6;16;3;6;rainshelter;winter oilseed rape;90;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;6;16;3;6;rainshelter;winter oilseed rape;95;5,5529E+185;5,5529E+185;0;2,7764E+188;2,7764E+188;0;;;;;;;;;;;;
trial C;16.6.2015;;6;16;3;6;rainshelter;winter oilseed rape;100;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;6;16;3;6;rainshelter;winter oilseed rape;105;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;6;16;3;6;rainshelter;winter oilseed rape;110;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;6;16;3;6;rainshelter;winter oilseed rape;115;2,7764E+184;2,7764E+184;0;1,3882E+187;1,3882E+187;0;;;;;;;;;;;;
trial C;16.6.2015;;6;16;3;6;rainshelter;winter oilseed rape;120;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;6;16;3;6;rainshelter;winter oilseed rape;125;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;5;19;4;5;rainfed;winter oilseed rape;5;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;5;19;4;5;rainfed;winter oilseed rape;10;1,3882E+183;1,3882E+183;0;6,9411E+185;6,9411E+185;0;;;;;;;;;;;;
trial C;16.6.2015;;5;19;4;5;rainfed;winter oilseed rape;15;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;5;19;4;5;rainfed;winter oilseed rape;20;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;5;19;4;5;rainfed;winter oilseed rape;25;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;5;19;4;5;rainfed;winter oilseed rape;30;6,9411E+181;6,9411E+181;0;3,4706E+184;3,4706E+184;0;;;;;;;;;;;;
trial C;16.6.2015;;5;19;4;5;rainfed;winter oilseed rape;35;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;5;19;4;5;rainfed;winter oilseed rape;40;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;5;19;4;5;rainfed;winter oilseed rape;45;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;5;19;4;5;rainfed;winter oilseed rape;50;3,4706E+180;3,4706E+180;0;1,7353E+183;1,7353E+183;0;;;;;;;;;;;;
trial C;16.6.2015;;5;19;4;5;rainfed;winter oilseed rape;55;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;5;19;4;5;rainfed;winter oilseed rape;60;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;5;19;4;5;rainfed;winter oilseed rape;65;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;5;19;4;5;rainfed;winter oilseed rape;70;1,7353E+179;1,7353E+179;0;8,6764E+181;8,6764E+181;0;;;;;;;;;;;;
trial C;16.6.2015;;5;19;4;5;rainfed;winter oilseed rape;75;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;5;19;4;5;rainfed;winter oilseed rape;80;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;5;19;4;5;rainfed;winter oilseed rape;85;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;5;19;4;5;rainfed;winter oilseed rape;90;8,6764E+177;8,6764E+177;0;4,3382E+180;4,3382E+180;0;;;;;;;;;;;;
trial C;16.6.2015;;5;19;4;5;rainfed;winter oilseed rape;95;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;5;19;4;5;rainfed;winter oilseed rape;100;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;5;19;4;5;rainfed;winter oilseed rape;105;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;5;19;4;5;rainfed;winter oilseed rape;110;4,3382E+176;4,3382E+176;0;2,1691E+179;2,1691E+179;0;;;;;;;;;;;;
trial C;16.6.2015;;5;19;4;5;rainfed;winter oilseed rape;115;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;5;19;4;5;rainshelter;winter oilseed rape;5;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;5;19;4;5;rainshelter;winter oilseed rape;10;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;5;19;4;5;rainshelter;winter oilseed rape;15;2,1691E+175;2,1691E+175;0;1,0845E+178;1,0845E+178;0;;;;;;;;;;;;
trial C;16.6.2015;;5;19;4;5;rainshelter;winter oilseed rape;20;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;5;19;4;5;rainshelter;winter oilseed rape;25;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;5;19;4;5;rainshelter;winter oilseed rape;30;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;5;19;4;5;rainshelter;winter oilseed rape;35;1,0845E+174;1,0845E+174;0;5,4227E+176;5,4227E+176;0;;;;;;;;;;;;
trial C;16.6.2015;;5;19;4;5;rainshelter;winter oilseed rape;40;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;5;19;4;5;rainshelter;winter oilseed rape;45;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;5;19;4;5;rainshelter;winter oilseed rape;50;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;5;19;4;5;rainshelter;winter oilseed rape;55;5,4227E+172;5,4227E+172;0;2,7114E+175;2,7114E+175;0;;;;;;;;;;;;
trial C;16.6.2015;;5;19;4;5;rainshelter;winter oilseed rape;60;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;5;19;4;5;rainshelter;winter oilseed rape;65;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;5;19;4;5;rainshelter;winter oilseed rape;70;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;5;19;4;5;rainshelter;winter oilseed rape;75;2,7114E+171;2,7114E+171;0;1,3557E+174;1,3557E+174;0;;;;;;;;;;;;
trial C;16.6.2015;;5;19;4;5;rainshelter;winter oilseed rape;80;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;5;19;4;5;rainshelter;winter oilseed rape;85;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;5;19;4;5;rainshelter;winter oilseed rape;90;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;5;19;4;5;rainshelter;winter oilseed rape;95;1,3557E+170;1,3557E+170;0;6,7784E+172;6,7784E+172;0;;;;;;;;;;;;
trial C;16.6.2015;;5;19;4;5;rainshelter;winter oilseed rape;100;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;6;21;4;6;rainfed;winter oilseed rape;5;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;6;21;4;6;rainfed;winter oilseed rape;10;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;6;21;4;6;rainfed;winter oilseed rape;15;6,7784E+168;6,7784E+168;0;3,3892E+171;3,3892E+171;0;;;;;;;;;;;;
trial C;16.6.2015;;6;21;4;6;rainfed;winter oilseed rape;20;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;6;21;4;6;rainfed;winter oilseed rape;25;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;6;21;4;6;rainfed;winter oilseed rape;30;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;6;21;4;6;rainfed;winter oilseed rape;35;3,3892E+167;3,3892E+167;0;1,6946E+170;1,6946E+170;0;;;;;;;;;;;;
trial C;16.6.2015;;6;21;4;6;rainfed;winter oilseed rape;40;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;6;21;4;6;rainfed;winter oilseed rape;45;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;6;21;4;6;rainfed;winter oilseed rape;50;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;6;21;4;6;rainfed;winter oilseed rape;55;1,6946E+166;1,6946E+166;0;8,473E+168;8,473E+168;0;;;;;;;;;;;;
trial C;16.6.2015;;6;21;4;6;rainfed;winter oilseed rape;60;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;6;21;4;6;rainfed;winter oilseed rape;65;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;6;21;4;6;rainfed;winter oilseed rape;70;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;6;21;4;6;rainfed;winter oilseed rape;75;8,473E+164;8,473E+164;0;4,2365E+167;4,2365E+167;0;;;;;;;;;;;;
trial C;16.6.2015;;6;21;4;6;rainfed;winter oilseed rape;80;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;6;21;4;6;rainfed;winter oilseed rape;85;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;6;21;4;6;rainfed;winter oilseed rape;90;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;6;21;4;6;rainfed;winter oilseed rape;95;4,2365E+163;4,2365E+163;0;2,1183E+166;2,1183E+166;0;;;;;;;;;;;;
trial C;16.6.2015;;6;21;4;6;rainfed;winter oilseed rape;100;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;6;21;4;6;rainfed;winter oilseed rape;105;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;6;21;4;6;rainfed;winter oilseed rape;110;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;6;21;4;6;rainfed;winter oilseed rape;115;2,1183E+162;2,1183E+162;0;1,0591E+165;1,0591E+165;0;;;;;;;;;;;;
trial C;16.6.2015;;6;21;4;6;rainfed;winter oilseed rape;120;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;6;21;4;6;rainfed;winter oilseed rape;125;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;6;21;4;6;rainfed;winter oilseed rape;130;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;6;21;4;6;rainfed;winter oilseed rape;135;1,0591E+161;1,0591E+161;0;5,2956E+163;5,2956E+163;0;;;;;;;;;;;;
trial C;16.6.2015;;6;21;4;6;rainshelter;winter oilseed rape;5;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;6;21;4;6;rainshelter;winter oilseed rape;10;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;6;21;4;6;rainshelter;winter oilseed rape;15;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;6;21;4;6;rainshelter;winter oilseed rape;20;5,2956E+159;5,2956E+159;0;2,6478E+162;2,6478E+162;0;;;;;;;;;;;;
trial C;16.6.2015;;6;21;4;6;rainshelter;winter oilseed rape;25;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;6;21;4;6;rainshelter;winter oilseed rape;30;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;6;21;4;6;rainshelter;winter oilseed rape;35;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;6;21;4;6;rainshelter;winter oilseed rape;40;2,6478E+158;2,6478E+158;0;1,3239E+161;1,3239E+161;0;;;;;;;;;;;;
trial C;16.6.2015;;6;21;4;6;rainshelter;winter oilseed rape;45;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;6;21;4;6;rainshelter;winter oilseed rape;50;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;6;21;4;6;rainshelter;winter oilseed rape;55;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;6;21;4;6;rainshelter;winter oilseed rape;60;1,3239E+157;1,3239E+157;0;6,6196E+159;6,6196E+159;0;;;;;;;;;;;;
trial C;16.6.2015;;6;21;4;6;rainshelter;winter oilseed rape;65;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;6;21;4;6;rainshelter;winter oilseed rape;70;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;6;21;4;6;rainshelter;winter oilseed rape;75;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;6;21;4;6;rainshelter;winter oilseed rape;80;6,6196E+155;6,6196E+155;0;3,3098E+158;3,3098E+158;0;;;;;;;;;;;;
trial C;16.6.2015;;6;21;4;6;rainshelter;winter oilseed rape;85;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;6;21;4;6;rainshelter;winter oilseed rape;90;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;6;21;4;6;rainshelter;winter oilseed rape;95;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.6.2015;;6;21;4;6;rainshelter;winter oilseed rape;100;3,3098E+154;3,3098E+154;0;1,6549E+157;1,6549E+157;0;;;;;;;;;;;;
trial C;16.6.2015;;6;21;4;6;rainshelter;winter oilseed rape;105;0;0;0;0;0;0;;;;;;;;;;;;
;;;;;;;;;;;;;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;5;17;3;5;rainfed;winter oilseed rape;5;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;5;17;3;5;rainfed;winter oilseed rape;10;1,6549E+153;1,6549E+153;0;8,2744E+155;8,2744E+155;0;;;;;;;;;;;;
trial C;1.7.2015;;5;17;3;5;rainfed;winter oilseed rape;15;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;5;17;3;5;rainfed;winter oilseed rape;20;1,1232E+153;1,1232E+153;0;5,616E+155;5,616E+155;0;;;;;;;;;;;;
trial C;1.7.2015;;5;17;3;5;rainfed;winter oilseed rape;25;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;5;17;3;5;rainfed;winter oilseed rape;30;8,2744E+151;8,2744E+151;0;4,1372E+154;4,1372E+154;0;;;;;;;;;;;;
trial C;1.7.2015;;5;17;3;5;rainfed;winter oilseed rape;35;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;5;17;3;5;rainfed;winter oilseed rape;40;5,616E+151;5,616E+151;0;2,808E+154;2,808E+154;0;;;;;;;;;;;;
trial C;1.7.2015;;5;17;3;5;rainfed;winter oilseed rape;45;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;5;17;3;5;rainfed;winter oilseed rape;50;4,1372E+150;4,1372E+150;0;2,0686E+153;2,0686E+153;0;;;;;;;;;;;;
trial C;1.7.2015;;5;17;3;5;rainfed;winter oilseed rape;55;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;5;17;3;5;rainfed;winter oilseed rape;60;2,808E+150;2,808E+150;0;1,404E+153;1,404E+153;0;;;;;;;;;;;;
trial C;1.7.2015;;5;17;3;5;rainfed;winter oilseed rape;65;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;5;17;3;5;rainfed;winter oilseed rape;70;2,0686E+149;2,0686E+149;0;1,0343E+152;1,0343E+152;0;;;;;;;;;;;;
trial C;1.7.2015;;5;17;3;5;rainfed;winter oilseed rape;75;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;5;17;3;5;rainfed;winter oilseed rape;80;1,404E+149;1,404E+149;0;7,02E+151;7,02E+151;0;;;;;;;;;;;;
trial C;1.7.2015;;5;17;3;5;rainfed;winter oilseed rape;85;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;5;17;3;5;rainfed;winter oilseed rape;90;1,0343E+148;1,0343E+148;0;5,1715E+150;5,1715E+150;0;;;;;;;;;;;;
trial C;1.7.2015;;5;17;3;5;rainfed;winter oilseed rape;95;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;5;17;3;5;rainfed;winter oilseed rape;100;7,02E+147;7,02E+147;0;3,51E+150;3,51E+150;0;;;;;;;;;;;;
trial C;1.7.2015;;5;17;3;5;rainfed;winter oilseed rape;105;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;5;17;3;5;rainfed;winter oilseed rape;110;5,1715E+146;5,1715E+146;0;2,5858E+149;2,5858E+149;0;;;;;;;;;;;;
trial C;1.7.2015;;5;17;3;5;rainfed;winter oilseed rape;115;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;5;17;3;5;rainfed;winter oilseed rape;120;3,51E+146;3,51E+146;0;1,755E+149;1,755E+149;0;;;;;;;;;;;;
trial C;1.7.2015;;5;17;3;5;rainfed;winter oilseed rape;125;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;5;17;3;5;rainfed;winter oilseed rape;130;2,5858E+145;2,5858E+145;0;1,2929E+148;1,2929E+148;0;;;;;;;;;;;;
trial C;1.7.2015;;5;17;3;5;rainfed;winter oilseed rape;135;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;5;17;3;5;rainshelter;winter oilseed rape;5;1,755E+145;1,755E+145;0;8,775E+147;8,775E+147;0;;;;;;;;;;;;
trial C;1.7.2015;;5;17;3;5;rainshelter;winter oilseed rape;10;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;5;17;3;5;rainshelter;winter oilseed rape;15;1,2929E+144;1,2929E+144;0;6,4644E+146;6,4644E+146;0;;;;;;;;;;;;
trial C;1.7.2015;;5;17;3;5;rainshelter;winter oilseed rape;20;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;5;17;3;5;rainshelter;winter oilseed rape;25;8,775E+143;8,775E+143;0;4,3875E+146;4,3875E+146;0;;;;;;;;;;;;
trial C;1.7.2015;;5;17;3;5;rainshelter;winter oilseed rape;30;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;5;17;3;5;rainshelter;winter oilseed rape;35;6,4644E+142;6,4644E+142;0;3,2322E+145;3,2322E+145;0;;;;;;;;;;;;
trial C;1.7.2015;;5;17;3;5;rainshelter;winter oilseed rape;40;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;5;17;3;5;rainshelter;winter oilseed rape;45;4,3875E+142;4,3875E+142;0;2,1937E+145;2,1937E+145;0;;;;;;;;;;;;
trial C;1.7.2015;;5;17;3;5;rainshelter;winter oilseed rape;50;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;5;17;3;5;rainshelter;winter oilseed rape;55;3,2322E+141;3,2322E+141;0;1,6161E+144;1,6161E+144;0;;;;;;;;;;;;
trial C;1.7.2015;;5;17;3;5;rainshelter;winter oilseed rape;60;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;5;17;3;5;rainshelter;winter oilseed rape;65;2,1937E+141;2,1937E+141;0;1,0969E+144;1,0969E+144;0;;;;;;;;;;;;
trial C;1.7.2015;;5;17;3;5;rainshelter;winter oilseed rape;70;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;5;17;3;5;rainshelter;winter oilseed rape;75;1,6161E+140;1,6161E+140;0;8,0805E+142;8,0805E+142;0;;;;;;;;;;;;
trial C;1.7.2015;;5;17;3;5;rainshelter;winter oilseed rape;80;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;5;17;3;5;rainshelter;winter oilseed rape;85;1,0969E+140;1,0969E+140;0;5,4844E+142;5,4844E+142;0;;;;;;;;;;;;
trial C;1.7.2015;;5;17;3;5;rainshelter;winter oilseed rape;90;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;5;17;3;5;rainshelter;winter oilseed rape;95;8,0805E+138;8,0805E+138;0;4,0403E+141;4,0403E+141;0;;;;;;;;;;;;
trial C;1.7.2015;;5;17;3;5;rainshelter;winter oilseed rape;100;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;5;17;3;5;rainshelter;winter oilseed rape;105;5,4844E+138;5,4844E+138;0;2,7422E+141;2,7422E+141;0;;;;;;;;;;;;
trial C;1.7.2015;;5;17;3;5;rainshelter;winter oilseed rape;110;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;5;17;3;5;rainshelter;winter oilseed rape;115;4,0403E+137;4,0403E+137;0;2,0201E+140;2,0201E+140;0;;;;;;;;;;;;
trial C;1.7.2015;;5;17;3;5;rainshelter;winter oilseed rape;120;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;5;17;3;5;rainshelter;winter oilseed rape;125;2,7422E+137;2,7422E+137;0;1,3711E+140;1,3711E+140;0;;;;;;;;;;;;
trial C;1.7.2015;;5;17;3;5;rainshelter;winter oilseed rape;130;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;5;17;3;5;rainshelter;winter oilseed rape;135;2,0201E+136;2,0201E+136;0;1,0101E+139;1,0101E+139;0;;;;;;;;;;;;
trial C;1.7.2015;;5;17;3;5;rainshelter;winter oilseed rape;140;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;5;17;3;5;rainshelter;winter oilseed rape;145;1,3711E+136;1,3711E+136;0;6,8555E+138;6,8555E+138;0;;;;;;;;;;;;
trial C;1.7.2015;;5;17;3;5;rainshelter;winter oilseed rape;150;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;6;16;3;6;rainfed;winter oilseed rape;5;1,0101E+135;1,0101E+135;0;5,0503E+137;5,0503E+137;0;;;;;;;;;;;;
trial C;1.7.2015;;6;16;3;6;rainfed;winter oilseed rape;10;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;6;16;3;6;rainfed;winter oilseed rape;15;6,8555E+134;6,8555E+134;0;3,4277E+137;3,4277E+137;0;;;;;;;;;;;;
trial C;1.7.2015;;6;16;3;6;rainfed;winter oilseed rape;20;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;6;16;3;6;rainfed;winter oilseed rape;25;5,0503E+133;5,0503E+133;0;2,5252E+136;2,5252E+136;0;;;;;;;;;;;;
trial C;1.7.2015;;6;16;3;6;rainfed;winter oilseed rape;30;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;6;16;3;6;rainfed;winter oilseed rape;35;3,4277E+133;3,4277E+133;0;1,7139E+136;1,7139E+136;0;;;;;;;;;;;;
trial C;1.7.2015;;6;16;3;6;rainfed;winter oilseed rape;40;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;6;16;3;6;rainfed;winter oilseed rape;45;2,5252E+132;2,5252E+132;0;1,2626E+135;1,2626E+135;0;;;;;;;;;;;;
trial C;1.7.2015;;6;16;3;6;rainfed;winter oilseed rape;50;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;6;16;3;6;rainfed;winter oilseed rape;55;1,7139E+132;1,7139E+132;0;8,5693E+134;8,5693E+134;0;;;;;;;;;;;;
trial C;1.7.2015;;6;16;3;6;rainfed;winter oilseed rape;60;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;6;16;3;6;rainfed;winter oilseed rape;65;1,2626E+131;1,2626E+131;0;6,3129E+133;6,3129E+133;0;;;;;;;;;;;;
trial C;1.7.2015;;6;16;3;6;rainfed;winter oilseed rape;70;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;6;16;3;6;rainfed;winter oilseed rape;75;8,5693E+130;8,5693E+130;0;4,2847E+133;4,2847E+133;0;;;;;;;;;;;;
trial C;1.7.2015;;6;16;3;6;rainfed;winter oilseed rape;80;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;6;16;3;6;rainfed;winter oilseed rape;85;6,3129E+129;6,3129E+129;0;3,1564E+132;3,1564E+132;0;;;;;;;;;;;;
trial C;1.7.2015;;6;16;3;6;rainfed;winter oilseed rape;90;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;6;16;3;6;rainfed;winter oilseed rape;95;4,2847E+129;4,2847E+129;0;2,1423E+132;2,1423E+132;0;;;;;;;;;;;;
trial C;1.7.2015;;6;16;3;6;rainfed;winter oilseed rape;100;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;6;16;3;6;rainfed;winter oilseed rape;105;3,1564E+128;3,1564E+128;0;1,5782E+131;1,5782E+131;0;;;;;;;;;;;;
trial C;1.7.2015;;6;16;3;6;rainfed;winter oilseed rape;110;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;6;16;3;6;rainfed;winter oilseed rape;115;2,1423E+128;2,1423E+128;0;1,0712E+131;1,0712E+131;0;;;;;;;;;;;;
trial C;1.7.2015;;6;16;3;6;rainfed;winter oilseed rape;120;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;6;16;3;6;rainfed;winter oilseed rape;125;1,5782E+127;1,5782E+127;0;7,8911E+129;7,8911E+129;0;;;;;;;;;;;;
trial C;1.7.2015;;6;16;3;6;rainfed;winter oilseed rape;130;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;6;16;3;6;rainfed;winter oilseed rape;135;1,0712E+127;1,0712E+127;0;5,3558E+129;5,3558E+129;0;;;;;;;;;;;;
trial C;1.7.2015;;6;16;3;6;rainfed;winter oilseed rape;140;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;6;16;3;6;rainfed;winter oilseed rape;145;7,8911E+125;7,8911E+125;0;3,9456E+128;3,9456E+128;0;;;;;;;;;;;;
trial C;1.7.2015;;6;16;3;6;rainfed;winter oilseed rape;150;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;6;16;3;6;rainshelter;winter oilseed rape;5;5,3558E+125;5,3558E+125;0;2,6779E+128;2,6779E+128;0;;;;;;;;;;;;
trial C;1.7.2015;;6;16;3;6;rainshelter;winter oilseed rape;10;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;6;16;3;6;rainshelter;winter oilseed rape;15;3,9456E+124;3,9456E+124;0;1,9728E+127;1,9728E+127;0;;;;;;;;;;;;
trial C;1.7.2015;;6;16;3;6;rainshelter;winter oilseed rape;20;0;0;0;0;0;0;;;;;;;;;;;;
trial C;1.7.2015;;6;16;3;6;rainshelter;winter oilseed rape;25;2,6779E+124;2,6779E+124;0;1,339E+127;1,339E+127;0;;;;;;;;;;;;
trial C;1.7.2015;;6;16;3;6;rainshelter;winter oilseed rape;30;0;0;0;0;0;0;;;;;;;;;;;;
